,Label,Is match?,Shape similarity,Ratio area,Distance
4590,1,True,0.097675,0.006711,0.000908
4591,0,False,0.885707,0.364636,0.215431
4592,0,False,0.832698,1.0,0.517103
4593,1,True,0.275298,0.047429,0.0
4594,0,False,0.988981,1.0,0.298598
4595,0,False,0.991416,0.999992,0.0759
4596,1,True,0.02216,0.0,0.0
4597,0,False,1.0,0.996752,0.654794
4598,0,False,0.529184,1.0,0.727869
4599,1,True,0.004977,0.016473,0.0
4600,0,False,0.970917,1.0,0.27743
4601,0,False,0.885684,0.886838,0.341662
4602,1,True,0.997317,0.059085,0.0
4603,0,False,1.0,1.0,0.66956
4604,0,False,1.0,0.999985,0.143894
4605,1,True,0.010396,0.003492,0.000908
4606,0,False,0.543078,1.0,0.276734
4607,0,False,1.0,0.900198,0.158361
4608,1,True,0.378435,0.043211,0.001284
4609,0,False,0.996427,0.986914,0.327442
4610,0,False,0.986783,0.999977,0.418911
4611,1,True,0.023119,0.004823,0.000908
4612,0,False,0.998377,0.999512,0.147328
4613,0,False,0.954219,1.0,0.384162
4614,1,True,0.027872,0.000749,0.0
4615,0,False,1.0,0.960131,0.267065
4616,0,False,1.0,0.996724,0.548229
4617,1,True,0.003337,0.00087,0.0
4618,0,False,0.478183,1.0,0.282436
4619,0,False,0.991558,0.999924,0.050874
4620,1,True,0.031356,0.015594,0.000908
4621,0,False,0.705806,0.990872,0.547098
4622,0,False,0.763716,0.999628,0.15858
4623,1,True,0.177921,0.004474,0.000908
4624,0,False,0.834147,1.0,0.23721
4625,0,False,0.868952,1.0,0.235135
4626,1,True,0.18522,0.009972,0.0
4627,0,False,0.999985,0.221542,0.549797
4628,0,False,0.975396,1.0,0.580518
4629,1,True,0.000611,0.016259,0.000908
4630,0,False,0.797751,0.871095,0.441897
4631,0,False,1.0,1.0,0.325023
4632,1,True,0.000658,0.0,0.0
4633,0,False,0.892361,1.0,0.135276
4634,0,False,0.954476,1.0,0.27743
4635,1,True,0.999997,0.073791,0.000908
4636,0,False,1.0,1.0,0.219171
4637,0,False,1.0,1.0,0.66956
4638,1,True,0.010529,0.006486,0.000908
4639,0,False,1.0,0.909184,0.159409
4640,0,False,0.758239,1.0,0.230542
4641,1,True,0.463525,0.067771,0.000908
4642,0,False,0.980508,1.0,0.146306
4643,0,False,1.0,0.8915,0.198847
4644,1,True,9.2e-05,0.003263,0.000908
4645,0,False,0.999976,0.997048,0.654794
4646,0,False,0.880832,1.0,0.547606
4647,1,True,0.000686,0.014586,0.001816
4648,0,False,0.245742,1.0,0.627705
4649,0,False,0.196143,1.0,0.369204
4650,1,True,0.998394,0.040155,0.000908
4651,0,False,1.0,0.950922,0.402105
4652,0,False,1.0,1.0,0.219225
4653,1,True,0.998394,0.040155,0.000908
4654,0,False,1.0,0.995499,0.654327
4655,0,False,1.0,1.0,0.317727
4656,1,True,0.66979,0.044705,0.027297
4657,0,False,0.891667,1.0,0.57186
4658,0,False,0.69576,0.99025,0.546478
4659,1,True,0.022823,0.034244,0.00661
4660,0,False,1.0,1.0,0.324436
4661,0,False,0.017451,0.014681,0.708202
4662,1,True,0.007697,0.009584,0.00609
4663,0,False,0.74843,0.382134,0.360964
4664,0,False,0.452601,1.0,0.379413
4665,1,True,0.995558,0.035134,0.006914
4666,0,False,1.0,0.999996,0.230515
4667,0,False,1.0,1.0,0.049736
4668,1,True,0.995558,0.035134,0.006914
4669,0,False,1.0,1.0,0.253666
4670,0,False,1.0,1.0,0.323813
4671,1,True,0.005871,0.0,0.0
4672,0,False,0.404679,1.0,0.238962
4673,0,False,0.256124,1.0,0.546611
4674,1,True,0.004807,0.011382,0.0
4675,0,False,0.967872,1.0,0.2389
4676,0,False,0.008427,0.027635,0.594694
4677,1,True,0.00817,0.003861,0.0
4678,0,False,0.984104,1.0,0.416287
4679,0,False,0.96443,0.999371,0.492687
4680,1,True,0.029361,0.002283,0.0
4681,0,False,0.449098,1.0,0.43582
4682,0,False,0.55533,1.0,0.120995
4683,1,True,0.050666,0.00616,0.0
4684,0,False,0.729833,1.0,0.139251
4685,0,False,0.410692,0.581025,0.027206
4686,1,True,0.000473,0.004732,0.011484
4687,0,False,0.021855,0.001577,0.594703
4688,0,False,0.001733,1.0,0.047184
4689,1,True,0.019529,0.01282,0.01123
4690,0,False,0.01241,0.016076,0.594694
4691,0,False,0.563928,0.999999,0.361074
4692,1,True,0.1564,0.002619,0.010352
4693,0,False,1.0,0.996815,0.53993
4694,0,False,1.0,0.959261,0.260114
4695,1,True,0.1564,0.002619,0.010352
4696,0,False,1.0,0.959261,0.260114
4697,0,False,1.0,1.0,0.662748
4698,1,True,0.000266,0.007849,0.00406
4699,0,False,0.002208,1.0,0.660339
4700,0,False,0.030011,1.0,0.453332
4701,1,True,0.003426,0.011217,0.00406
4702,0,False,0.00749,0.003215,0.58378
4703,0,False,0.813461,0.385966,0.348897
4704,1,True,1.0,0.065695,0.004889
4705,0,False,1.0,0.771922,0.352302
4706,0,False,1.0,1.0,0.299874
4707,1,True,0.001217,0.042183,0.002871
4708,0,False,0.507419,1.0,0.350709
4709,0,False,0.440229,0.351892,0.443566
4710,1,True,0.008659,0.048136,0.002871
4711,0,False,0.742108,0.372603,0.346565
4712,0,False,0.012536,0.024346,0.104411
4713,1,True,1.0,0.069267,0.002871
4714,0,False,1.0,1.0,0.391318
4715,0,False,1.0,1.0,0.227924
4716,1,True,0.00125,0.014609,0.000908
4717,0,False,0.021723,0.00974,0.68455
4718,0,False,0.783877,0.882368,0.421576
4719,1,True,0.010573,0.019931,0.0
4720,0,False,0.600931,1.0,0.608404
4721,0,False,0.408757,1.0,0.247735
4722,1,True,0.155688,0.002992,0.0
4723,0,False,1.0,1.0,0.599514
4724,0,False,1.0,1.0,0.648403
4725,1,True,0.02459,0.001122,0.0
4726,0,False,1.0,1.0,0.648403
4727,0,False,1.0,1.0,0.599514
4728,1,True,0.20996,1.0,0.039636
4729,0,False,0.030308,1.0,0.730306
4730,0,False,0.090165,1.0,0.253547
4731,1,True,0.028419,1.0,0.077192
4732,0,False,0.028419,1.0,0.190365
4733,0,False,0.660273,1.0,0.23565
4734,1,True,0.029376,1.0,0.030015
4735,0,False,0.263729,1.0,0.744644
4736,0,False,0.295064,1.0,0.49967
4737,1,True,0.000716,0.00027,0.0
4738,0,False,0.51994,1.0,0.250349
4739,0,False,0.452084,1.0,0.526546
4740,1,True,0.88476,0.94604,0.055471
4741,0,False,1.0,0.992714,0.301332
4742,0,False,0.228407,1.0,0.288648
4743,1,True,0.752285,0.027062,0.030506
4744,0,False,0.87995,1.0,0.314404
4745,0,False,1.0,0.34993,0.459585
4746,1,True,0.420453,0.06446,0.028203
4747,0,False,1.0,0.978311,0.458315
4748,0,False,0.315447,1.0,0.327471
4749,1,True,0.00011,4.2e-05,0.0
4750,0,False,0.216322,0.882207,0.41192
4751,0,False,0.472674,1.0,0.267655
4752,1,True,0.543744,0.009789,0.0232
4753,0,False,0.239426,1.0,0.264265
4754,0,False,0.281165,1.0,0.52903
4755,1,True,0.324275,0.011045,0.022914
4756,0,False,0.457527,1.0,0.194569
4757,0,False,0.349789,1.0,0.315513
4758,1,True,1.0,0.333496,0.099971
4759,0,False,0.800913,0.70417,0.464224
4760,0,False,0.424786,0.870785,0.32457
4761,1,True,0.999856,0.388215,0.09449
4762,0,False,0.576106,1.0,0.309435
4763,0,False,0.042491,0.069536,0.323042
4764,1,True,0.718926,0.043987,0.032998
4765,0,False,1.0,0.997729,0.441659
4766,0,False,0.714857,1.0,0.065777
4767,1,True,1.0,1.0,0.399564
4768,0,False,0.992029,0.584973,0.540562
4769,0,False,1.0,1.0,0.399535
4770,1,True,0.319705,0.065191,0.031081
4771,0,False,1.0,1.0,0.440379
4772,0,False,0.602759,1.0,0.423862
4773,1,True,0.999542,1.0,0.396573
4774,0,False,0.994263,1.0,0.569603
4775,0,False,0.999923,0.383319,0.379652
4776,1,True,0.516751,0.035488,0.024174
4777,0,False,0.254199,1.0,0.31956
4778,0,False,0.280484,1.0,0.188968
4779,1,True,0.32837,0.039761,0.023553
4780,0,False,0.404475,1.0,0.313529
4781,0,False,0.073886,1.0,0.038012
4782,1,True,1.0,0.32684,0.099971
4783,0,False,0.69764,1.0,0.290803
4784,0,False,0.539681,1.0,0.012613
4785,1,True,0.999797,0.397933,0.094917
4786,0,False,0.638107,1.0,0.309862
4787,0,False,0.498018,1.0,0.260622
4788,1,True,0.803595,0.964028,0.058557
4789,0,False,0.395229,1.0,0.27743
4790,0,False,0.327294,1.0,0.268865
4791,1,True,1.0,1.0,0.087958
4792,0,False,1.0,1.0,0.190237
4793,0,False,1.0,0.997827,0.230048
4794,1,True,0.999383,1.0,0.079771
4795,0,False,0.888317,1.0,0.145084
4796,0,False,0.999997,0.414458,0.166333
4797,1,True,0.665224,0.044827,0.028967
4798,0,False,0.879395,1.0,0.314251
4799,0,False,1.0,0.869874,0.465282
4800,1,True,0.258449,0.066898,0.027717
4801,0,False,1.0,0.979127,0.46082
4802,0,False,0.48992,0.999996,0.522864
4803,1,True,0.407494,0.048814,0.024781
4804,0,False,0.616497,1.0,0.191378
4805,0,False,0.333379,1.0,0.593253
4806,1,True,0.386737,0.017245,0.024174
4807,0,False,0.519167,0.996792,0.43282
4808,0,False,0.164695,1.0,0.591768
4809,1,True,1.0,0.326355,0.104407
4810,0,False,0.534735,1.0,0.364968
4811,0,False,0.628167,1.0,0.598933
4812,1,True,0.999708,0.397441,0.09896
4813,0,False,0.696495,1.0,0.194433
4814,0,False,0.394204,1.0,0.529796
4815,1,True,0.784208,0.998148,0.05941
4816,0,False,1.0,1.0,0.232427
4817,0,False,0.946331,0.999329,0.031028
4818,1,True,1.0,0.999931,0.166333
4819,0,False,1.0,1.0,0.197922
4820,0,False,1.0,1.0,0.200134
4821,1,True,0.99937,1.0,0.386591
4822,0,False,0.999838,1.0,0.246953
4823,0,False,0.999831,1.0,0.583115
4824,1,True,0.720774,0.019343,0.029684
4825,0,False,0.884653,0.726587,0.126226
4826,0,False,0.787488,1.0,0.438605
4827,1,True,0.412419,0.05144,0.028159
4828,0,False,1.0,0.056306,0.185352
4829,0,False,0.437936,1.0,0.348508
4830,1,True,0.504973,0.024549,0.024429
4831,0,False,0.245555,1.0,0.004539
4832,0,False,0.583618,1.0,0.194132
4833,1,True,0.383556,0.00462,0.023762
4834,0,False,1.0,0.004642,0.158904
4835,0,False,0.861387,0.999997,0.258996
4836,1,True,1.0,0.321513,0.106719
4837,0,False,0.999051,0.974074,0.098509
4838,0,False,0.765709,1.0,0.309197
4839,1,True,0.999571,0.407263,0.100612
4840,0,False,0.728409,0.998418,0.201709
4841,0,False,0.231033,1.0,0.308251
4842,1,True,0.746106,0.982349,0.06089
4843,0,False,0.814408,1.0,0.267571
4844,0,False,0.765823,0.999992,0.027252
4845,1,True,1.0,0.703133,0.192511
4846,0,False,1.0,0.349659,0.37972
4847,0,False,1.0,1.0,0.091805
4848,1,True,0.998815,1.0,0.08359
4849,0,False,0.999816,1.0,0.194323
4850,0,False,0.999509,1.0,0.193091
4851,1,True,0.736131,0.023588,0.036316
4852,0,False,0.617495,1.0,0.492851
4853,0,False,0.549433,1.0,0.320161
4854,1,True,0.309341,0.065502,0.035256
4855,0,False,0.65928,1.0,0.176594
4856,0,False,1.0,0.974898,0.456514
4857,1,True,0.496951,0.00749,0.026014
4858,0,False,0.238983,1.0,0.361328
4859,0,False,0.490909,1.0,0.316894
4860,1,True,0.290893,0.019813,0.02493
4861,0,False,0.476048,1.0,0.193244
4862,0,False,0.563355,0.997752,0.55598
4863,1,True,0.304214,0.131736,0.103244
4864,0,False,0.19502,0.975086,0.26544
4865,0,False,0.060962,1.0,0.283634
4866,1,True,0.000459,0.000157,0.0
4867,0,False,0.072641,1.0,0.274899
4868,0,False,0.073345,0.796976,0.313547
4869,1,True,0.000273,1.5e-05,0.0
4870,0,False,0.751595,1.0,0.290176
4871,0,False,0.804254,0.999999,0.249741
4872,1,True,0.003766,0.000726,0.0
4873,0,False,0.830562,1.0,0.322926
4874,0,False,0.924313,0.072247,0.54074
4875,1,True,0.70821,0.135125,0.099376
4876,0,False,0.924387,1.0,0.319147
4877,0,False,0.857508,1.0,0.187503
4878,1,True,0.908029,0.663956,0.231249
4879,0,False,0.762858,0.943752,0.684536
4880,0,False,0.749276,1.0,0.240612
4881,1,True,0.357191,0.031139,0.025998
4882,0,False,0.900363,0.888804,0.413748
4883,0,False,0.940852,1.0,0.296404
4884,1,True,0.043847,0.015565,0.022552
4885,0,False,0.372472,1.0,0.49636
4886,0,False,0.244573,0.824796,0.176414
4887,1,True,0.212326,0.168796,0.020158
4888,0,False,0.428788,0.999313,0.659169
4889,0,False,0.402557,1.0,0.427818
4890,1,True,0.000221,3.8e-05,0.0
4891,0,False,0.838046,1.0,0.063902
4892,0,False,0.738314,1.0,0.412726
4893,1,True,0.012853,0.000413,0.00406
4894,0,False,0.72348,1.0,0.159644
4895,0,False,0.495728,0.999985,0.111064
4896,1,True,0.019114,0.000969,0.006547
4897,0,False,0.457454,1.0,0.319347
4898,0,False,0.205726,0.749157,0.753532
4899,1,True,0.012763,0.001583,0.006914
4900,0,False,0.83471,1.0,0.159882
4901,0,False,0.495123,1.0,0.564972
4902,1,True,0.000527,0.000125,0.0
4903,0,False,0.422403,1.0,0.59845
4904,0,False,0.313195,1.0,0.605288
4905,1,True,0.000334,3.8e-05,0.0
4906,0,False,0.839579,1.0,0.25248
4907,0,False,0.841608,1.0,0.059852
4908,1,True,0.000165,2.5e-05,0.0
4909,0,False,0.742153,0.666172,0.345038
4910,0,False,0.861786,0.992802,0.303285
4911,1,True,0.007397,0.000483,0.000908
4912,0,False,0.741673,1.0,0.205344
4913,0,False,0.727362,1.0,0.159179
4914,1,True,0.016599,0.002412,0.001284
4915,0,False,0.219496,0.750211,0.754326
4916,0,False,0.781652,1.0,0.239256
4917,1,True,0.000771,6.9e-05,0.0
4918,0,False,0.307448,1.0,0.411655
4919,0,False,0.330768,1.0,0.261594
4920,1,True,0.309693,0.966759,0.039823
4921,0,False,0.6511,1.0,0.139957
4922,0,False,0.654096,0.758486,0.554279
4923,1,True,0.261706,0.967267,0.058705
4924,0,False,0.144841,1.0,0.613783
4925,0,False,0.137053,0.982656,0.055411
4926,1,True,0.009215,0.010443,0.08008
4927,0,False,0.082928,1.0,0.475056
4928,0,False,2e-05,0.999974,0.484281
4929,1,True,0.002345,0.005195,0.122407
4930,0,False,0.999261,0.999605,0.264146
4931,0,False,0.029045,1.0,0.278267
4932,1,True,0.043779,0.003995,0.085674
4933,0,False,0.167803,1.0,0.716894
4934,0,False,0.744134,0.528,0.213603
4935,1,True,0.0026,0.050435,0.085264
4936,0,False,0.030904,1.0,0.299126
4937,0,False,0.031388,1.0,0.288249
4938,1,True,0.001689,3.2e-05,0.085674
4939,0,False,0.755701,1.0,0.117188
4940,0,False,0.073566,1.0,0.40862
4941,1,True,1.0,0.514792,0.087351
4942,0,False,1.0,1.0,0.195844
4943,0,False,1.0,1.0,0.323051
4944,1,True,0.022877,0.005326,0.032086
4945,0,False,0.239417,1.0,0.66473
4946,0,False,0.713841,0.991109,0.349184
4947,1,True,0.007651,0.003317,0.032545
4948,0,False,0.552287,1.0,0.185761
4949,0,False,1.0,0.999996,0.185645
4950,1,True,0.125935,0.000235,0.033296
4951,0,False,0.999976,1.0,0.160761
4952,0,False,1.0,0.778199,0.050818
4953,1,True,1.0,0.426044,0.031983
4954,0,False,1.0,1.0,0.827603
4955,0,False,1.0,1.0,0.193031
4956,1,True,0.215051,0.168169,0.035778
4957,0,False,0.680953,0.786041,0.766841
4958,0,False,0.733516,1.0,0.814174
4959,1,True,0.191343,0.220066,0.029781
4960,0,False,0.59284,0.355757,0.412924
4961,0,False,1.0,1.0,0.313175
4962,1,True,0.022897,0.016149,0.049669
4963,0,False,0.808572,1.0,0.113294
4964,0,False,0.233217,1.0,0.615411
4965,1,True,0.000268,0.002677,0.048264
4966,0,False,0.056778,1.0,0.520966
4967,0,False,0.881257,0.999853,0.142663
4968,1,True,0.820208,0.492458,0.081614
4969,0,False,0.106167,0.960476,0.599357
4970,0,False,0.104314,0.995531,0.55636
4971,1,True,0.02184,0.000176,0.049411
4972,0,False,0.998115,0.994464,0.189721
4973,0,False,0.999985,1.0,0.325847
4974,1,True,0.994706,0.011876,0.049736
4975,0,False,1.0,1.0,0.439654
4976,0,False,1.0,1.0,0.780913
4977,1,True,0.225099,0.023429,0.046737
4978,0,False,0.601783,0.980419,0.799058
4979,0,False,0.728241,1.0,0.444687
4980,1,True,0.800105,0.308844,0.051262
4981,0,False,0.864522,0.999997,0.14783
4982,0,False,0.744955,0.999989,0.302719
4983,1,True,0.00153,0.052442,0.035256
4984,0,False,0.655821,0.999998,0.317877
4985,0,False,0.758301,0.999999,0.111685
4986,1,True,0.000215,0.012048,0.035824
4987,0,False,0.538619,1.0,0.127137
4988,0,False,0.03085,1.0,0.418161
4989,1,True,0.000829,2.1e-05,0.037035
4990,0,False,0.517252,1.0,0.211492
4991,0,False,0.346878,1.0,0.201585
4992,1,True,0.13693,0.000176,0.036338
4993,0,False,0.999976,0.861367,0.661086
4994,0,False,0.999974,1.0,0.288625
4995,1,True,0.920922,0.006683,0.036789
4996,0,False,1.0,0.583,0.349515
4997,0,False,1.0,1.0,0.749719
4998,1,True,0.178998,0.14312,0.038401
4999,0,False,1.0,0.323655,0.15767
5000,0,False,0.726771,1.0,0.733057
5001,1,True,0.879208,0.383277,0.031711
5002,0,False,0.898602,0.581045,0.084234
5003,0,False,0.874296,1.0,0.140101
5004,1,True,0.001843,0.042641,0.015461
5005,0,False,0.308292,1.0,0.131957
5006,0,False,1.0,1.0,0.199426
5007,1,True,0.035834,0.031368,0.014555
5008,0,False,1.0,0.986178,0.225749
5009,0,False,0.729738,0.987919,0.281008
5010,1,True,0.003365,0.001544,0.015461
5011,0,False,0.789946,1.0,0.131205
5012,0,False,0.849928,1.0,0.127186
5013,1,True,0.074473,0.999966,0.313312
5014,0,False,0.165733,1.0,0.366641
5015,0,False,0.218983,1.0,0.35619
5016,1,True,0.129046,0.014821,0.015673
5017,0,False,0.999978,1.0,0.13123
5018,0,False,0.999922,1.0,0.389865
5019,1,True,0.999663,0.027562,0.015673
5020,0,False,1.0,0.785356,0.09353
5021,0,False,1.0,1.0,0.153307
5022,1,True,0.144029,0.301594,0.01943
5023,0,False,0.700386,0.412215,0.395379
5024,0,False,0.811877,0.999811,0.42202
5025,1,True,0.427135,0.499994,0.016741
5026,0,False,0.570022,1.0,0.428372
5027,0,False,0.740539,1.0,0.594014
5028,1,True,0.007867,0.002674,0.026329
5029,0,False,0.002049,0.025328,0.146196
5030,0,False,0.242374,1.0,0.534231
5031,1,True,0.000526,0.049074,0.027252
5032,0,False,0.260519,1.0,0.362398
5033,0,False,0.441632,1.0,0.298189
5034,1,True,0.006119,0.002281,0.028159
5035,0,False,0.989854,1.0,0.112215
5036,0,False,0.087946,1.0,0.186118
5037,1,True,0.032672,0.029842,0.025111
5038,0,False,0.568318,1.0,0.110603
5039,0,False,0.259915,1.0,0.128402
5040,1,True,0.155755,0.01072,0.027297
5041,0,False,0.9999,1.0,0.375235
5042,0,False,0.998064,1.0,0.298303
5043,1,True,0.999998,0.029403,0.027373
5044,0,False,1.0,1.0,0.451905
5045,0,False,1.0,0.75423,0.105351
5046,1,True,0.299914,0.027171,0.046869
5047,0,False,0.350735,0.097974,0.125319
5048,0,False,0.654051,1.0,0.222805
5049,1,True,0.20324,0.101451,0.015434
5050,0,False,0.491612,1.0,0.319682
5051,0,False,0.217463,1.0,0.357467
5052,1,True,0.012068,0.02406,0.02453
5053,0,False,0.02942,1.0,0.210396
5054,0,False,0.751461,0.473188,0.191658
5055,1,True,0.000132,0.030821,0.024664
5056,0,False,0.096863,1.0,0.086369
5057,0,False,0.154309,1.0,0.130323
5058,1,True,0.821835,0.490608,0.066667
5059,0,False,0.827894,0.877869,0.09651
5060,0,False,0.775599,1.0,0.189125
5061,1,True,0.297175,0.203452,0.037915
5062,0,False,0.315627,1.0,0.141922
5063,0,False,0.192115,1.0,0.544547
5064,1,True,0.046961,0.003173,0.025437
5065,0,False,0.999971,0.859056,0.582474
5066,0,False,0.999972,0.946173,0.619377
5067,1,True,0.9652,0.003945,0.025486
5068,0,False,1.0,1.0,0.102861
5069,0,False,1.0,1.0,0.394292
5070,1,True,0.120649,0.023353,0.019557
5071,0,False,0.398808,0.999983,0.238368
5072,0,False,0.215125,1.0,0.416813
5073,1,True,0.304978,0.08857,0.030988
5074,0,False,0.304327,0.783687,0.607816
5075,0,False,0.451516,1.0,0.15675
5076,1,True,0.020017,0.02543,0.037235
5077,0,False,0.426618,1.0,0.210333
5078,0,False,0.030938,1.0,0.212821
5079,1,True,0.001499,0.0335,0.037323
5080,0,False,0.15418,1.0,0.116624
5081,0,False,0.759061,0.130617,0.260179
5082,1,True,0.005361,0.002773,0.037268
5083,0,False,0.389254,1.0,0.172148
5084,0,False,0.132485,1.0,0.190068
5085,1,True,0.143225,0.037023,0.037433
5086,0,False,0.316152,0.999999,0.286341
5087,0,False,0.498073,1.0,0.15353
5088,1,True,0.036993,0.001058,0.037235
5089,0,False,0.999919,1.0,0.322869
5090,0,False,0.999919,1.0,0.321815
5091,1,True,0.196539,0.00167,0.037268
5092,0,False,1.0,1.0,0.250357
5093,0,False,1.0,1.0,0.644793
5094,1,True,0.208099,0.426922,0.032734
5095,0,False,0.492388,0.852505,0.657005
5096,0,False,1.0,0.117903,0.184827
5097,1,True,0.794201,0.589895,0.050623
5098,0,False,0.617392,1.0,0.310903
5099,0,False,0.585286,1.0,0.551341
5100,1,True,0.003442,0.014725,0.025437
5101,0,False,0.290453,1.0,0.232622
5102,0,False,0.277302,1.0,0.456528
5103,1,True,0.008469,0.010485,0.024664
5104,0,False,0.40199,1.0,0.102527
5105,0,False,0.979379,0.999786,0.167783
5106,1,True,0.000711,0.001001,0.02453
5107,0,False,0.137326,1.0,0.157264
5108,0,False,0.122671,0.308874,0.435676
5109,1,True,0.020547,0.013942,0.02453
5110,0,False,0.999977,1.0,0.018158
5111,0,False,0.222264,0.986447,0.121688
5112,1,True,0.030798,0.000294,0.025437
5113,0,False,0.99997,0.860319,0.51981
5114,0,False,0.999974,1.0,0.532396
5115,1,True,0.981403,0.004891,0.025437
5116,0,False,1.0,0.999996,0.24024
5117,0,False,1.0,1.0,0.59032
5118,1,True,0.168187,0.030066,0.020483
5119,0,False,0.765119,0.999999,0.317541
5120,0,False,1.0,0.298869,0.15762
5121,1,True,0.819936,0.307038,0.026578
5122,0,False,0.819595,1.0,0.155109
5123,0,False,0.764615,1.0,0.315572
5124,1,True,0.000269,0.041185,0.025486
5125,0,False,0.23683,1.0,0.368833
5126,0,False,0.999958,1.0,0.112116
5127,1,True,0.002846,0.013105,0.026578
5128,0,False,0.28374,1.0,0.323251
5129,0,False,0.263706,1.0,0.340722
5130,1,True,0.001341,0.003016,0.026391
5131,0,False,0.122339,0.310068,0.414221
5132,0,False,0.100259,0.995695,0.343874
5133,1,True,0.056938,0.016881,0.027968
5134,0,False,0.752856,1.0,0.165665
5135,0,False,0.261995,0.999999,0.226282
5136,1,True,0.149286,0.012096,0.026329
5137,0,False,0.999969,0.099937,0.47956
5138,0,False,0.999974,1.0,0.507735
5139,1,True,0.999953,0.020771,0.026329
5140,0,False,1.0,0.172022,0.180782
5141,0,False,1.0,1.0,0.565085
5142,1,True,0.162224,0.147062,0.031266
5143,0,False,0.674632,1.0,0.233937
5144,0,False,0.113536,0.040078,0.143579
5145,1,True,0.895884,0.379072,0.025807
5146,0,False,0.979277,1.0,0.150283
5147,0,False,0.982256,1.0,0.128732
5148,1,True,0.000224,0.021974,0.013739
5149,0,False,0.99853,1.0,0.123487
5150,0,False,0.056565,1.0,0.07861
5151,1,True,0.000737,0.038959,0.013739
5152,0,False,0.998533,1.0,0.24055
5153,0,False,0.756401,1.0,0.263238
5154,1,True,0.000742,0.004452,0.014639
5155,0,False,0.136009,1.0,0.113141
5156,0,False,0.137575,1.0,0.114409
5157,1,True,0.078396,0.032214,0.015434
5158,0,False,0.28112,0.999999,0.202655
5159,0,False,0.097146,0.999816,0.429479
5160,1,True,0.167448,0.012096,0.013649
5161,0,False,0.999967,1.0,0.482064
5162,0,False,0.999971,1.0,0.139756
5163,1,True,0.999711,0.02625,0.014526
5164,0,False,1.0,1.0,0.183288
5165,0,False,1.0,1.0,0.30958
5166,1,True,0.148404,0.294739,0.021195
5167,0,False,1.0,0.165931,0.167911
5168,0,False,0.675058,0.999975,0.609117
5169,1,True,0.398006,0.510615,0.01744
5170,0,False,0.99995,0.950178,0.173493
5171,0,False,0.499083,1.0,0.2581
5172,1,True,2.8e-05,0.004032,0.033296
5173,0,False,0.422991,1.0,0.131472
5174,0,False,0.999967,1.0,0.103853
5175,1,True,0.000444,0.004032,0.087176
5176,0,False,0.153495,1.0,0.111685
5177,0,False,0.056542,1.0,0.316168
5178,1,True,0.002484,0.001447,0.033296
5179,0,False,0.303132,1.0,0.16084
5180,0,False,0.112813,0.543502,0.318826
5181,1,True,0.616619,0.890475,0.258895
5182,0,False,0.683639,1.0,0.144913
5183,0,False,0.151018,0.999872,0.416682
5184,1,True,0.063203,0.000176,0.033897
5185,0,False,0.99853,1.0,0.170011
5186,0,False,0.999972,0.860494,0.454607
5187,1,True,0.801445,0.001671,0.033897
5188,0,False,1.0,1.0,0.176201
5189,0,False,1.0,1.0,0.174403
5190,1,True,0.331062,0.030951,0.05375
5191,0,False,0.1119,1.0,0.302427
5192,0,False,0.593786,0.999448,0.606021
5193,1,True,0.232419,0.100226,0.024174
5194,0,False,0.168449,1.0,0.300019
5195,0,False,0.433733,0.999978,0.17725
5196,1,True,0.001118,0.020489,0.045395
5197,0,False,0.063434,1.0,0.363983
5198,0,False,0.966083,0.99666,0.186169
5199,1,True,0.001118,0.020489,0.045395
5200,0,False,0.063434,1.0,0.363983
5201,0,False,1.0,1.0,0.168491
5202,1,True,0.199447,0.11714,0.038785
5203,0,False,0.100374,0.961521,0.338721
5204,0,False,0.996034,1.0,0.159169
5205,1,True,0.194068,0.020946,0.018517
5206,0,False,0.523746,1.0,0.154608
5207,0,False,0.657735,1.0,0.13891
5208,1,True,0.004651,0.000822,0.045395
5209,0,False,0.999973,1.0,0.152539
5210,0,False,0.999977,1.0,0.2778
5211,1,True,0.99046,0.008102,0.04492
5212,0,False,1.0,1.0,0.205995
5213,0,False,1.0,1.0,0.262983
5214,1,True,0.114498,0.032712,0.038519
5215,0,False,0.270174,1.0,0.326995
5216,0,False,0.410403,1.0,0.336019
5217,1,True,0.315672,0.085678,0.050753
5218,0,False,0.482084,1.0,0.16042
5219,0,False,1.0,0.218723,0.206977
5220,1,True,0.000771,0.005464,0.03018
5221,0,False,0.02853,1.0,0.201052
5222,0,False,0.256683,1.0,0.245759
5223,1,True,0.000771,0.005464,0.03018
5224,0,False,0.734303,1.0,0.137019
5225,0,False,0.525023,1.0,0.155406
5226,1,True,0.288026,0.190393,0.023253
5227,0,False,0.277244,0.997606,0.287044
5228,0,False,0.170376,1.0,0.051117
5229,1,True,0.078609,0.021373,0.011837
5230,0,False,0.292159,1.0,0.139358
5231,0,False,0.094312,1.0,0.122753
5232,1,True,0.027539,0.005487,0.030721
5233,0,False,0.998331,1.0,0.163239
5234,0,False,0.998426,1.0,0.166847
5235,1,True,0.994779,0.011718,0.029864
5236,0,False,1.0,1.0,0.224359
5237,0,False,1.0,1.0,0.112875
5238,1,True,0.50471,0.174239,0.012743
5239,0,False,0.082303,0.999382,0.217367
5240,0,False,0.351661,1.0,0.207992
5241,1,True,0.293067,0.124586,0.031983
5242,0,False,0.330199,1.0,0.344293
